"site_code";"site_name";"management_type";"species_composition";"site_category";"elevation";"x";"y";"species";"year";"sample_depth";"cambial_age";"max_cambial_age";"cambial_age_range";"cum_DBH";"cum_BA";"cv_TRW";"mid_TRW";"std_chron";"res_chron";"last1";"last3";"last5";"sd_RWI";"cv_RWI";"last1_RWI";"last3_RWI";"last5_RWI"
"P800058PCAB.35";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";1994;7;95;108;29;32.1;859.7;0.349917534591602;1.16;0.748117635283233;0.807094823873307;1.33928571428571;1.46285714285714;1.707;0.290543508813869;0.382003620088849;0.832207822829835;0.954594189632856;1.12104728369665
"P800058PCAB.36";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";1995;7;96;109;29;32.3;871.7;0.356785206464895;1.11857142857143;0.695577061874888;0.95305365528073;1.16;1.25785714285714;1.46357142857143;0.373700170574069;0.496729702089987;0.760577893859466;0.810648084970652;0.95456162516041
"P800058PCAB.37";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";1996;7;97;110;29;32.6;884.7;0.189637528277875;1.255;0.833743477155474;0.87336404321272;1.11857142857143;1.20595238095238;1.33342857142857;0.279485022569278;0.333628992450701;0.752320968530224;0.781702228406508;0.875336286257652
"P800058PCAB.38";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";1997;7;98;111;29;33;905.6;0.325987948441725;1.90928571428571;1.22417352726944;1.41539867646642;1.255;1.17785714285714;1.22942857142857;0.382067807348944;0.31129264144077;0.837712036104226;0.783536966164638;0.804395451909281
"P800058PCAB.39";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";1998;7;99;112;29;33.3;925.1;0.311574345729087;1.75857142857143;0.997223522183772;1.0238456239003;1.90928571428571;1.42761904761905;1.35642857142857;0.543971590743291;0.461112929330686;1.2273589429567;0.939130649197051;0.882035532856091
"P800058PCAB.40";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";1999;7;100;113;29;33.8;951.9;0.314230027803566;2.40142857142857;1.54425060446545;1.45297715314389;1.75857142857143;1.64095238095238;1.44028571428571;0.416161706967736;0.269282444311555;1.17969277403016;1.08158791769703;0.951532523096156
"P800058PCAB.41";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2000;7;101;114;29;34.1;968.7;0.283979317176892;1.49357142857143;0.893546736438497;0.734173368813002;2.40142857142857;2.02309523809524;1.68857142857143;0.200132492711612;0.210356832373859;1.54544685611307;1.31749952436665;1.10850631554688
"P800058PCAB.42";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2001;7;102;115;29;34.5;989.5;0.337627397270149;1.82142857142857;1.18683805053939;1.0558428383812;1.49357142857143;1.88452380952381;1.76357142857143;0.508850799264135;0.418114190393344;0.95139525753993;1.22551162922772;1.14832117334882
"P800058PCAB.43";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2002;7;103;116;29;34.8;1010.9;0.305101240128944;1.84857142857143;1.02738988338196;1.07723565236419;1.82142857142857;1.90547619047619;1.87685714285714;0.537907070762552;0.438892897971922;1.21701394249602;1.23795201871634;1.22418155462718
"P800058PCAB.44";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2003;7;104;117;29;35.1;1024.8;0.216065283169504;1.23357142857143;0.817754086028657;0.617864371222866;1.84857142857143;1.72119047619048;1.86471428571429;0.305120213774674;0.368014802136589;1.22559985191869;1.13133635065155;1.22382973641957
"P800058PCAB.45";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2004;7;105;118;29;35.3;1037.6;0.350299969707344;1.09285714285714;0.678467394075157;0.720892564763442;1.23357142857143;1.63452380952381;1.75971428571429;0.177167723317635;0.255746570308801;0.829097666733057;1.09057048704925;1.15371071496015
"P800058PCAB.46";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2005;7;106;119;29;35.5;1051.6;0.27601873594485;1.2;0.665062541154638;0.956748556078408;1.09285714285714;1.39166666666667;1.498;0.34380504838595;0.426608191807045;0.692747211052389;0.915814909901378;0.983170785948017
"P800058PCAB.47";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2006;7;107;120;29;35.7;1063.1;0.142562464043643;1.01071428571429;0.659344997579778;0.830159392645313;1.2;1.17547619047619;1.43928571428571;0.147764012127174;0.223716924705936;0.805903531598035;0.775916136461161;0.954072440759638
"P800058PCAB.48";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2007;7;108;121;29;36;1075.8;0.221093828717615;1.09285714285714;0.706828782789542;1.10987855854212;1.01071428571429;1.10119047619048;1.27714285714286;0.139035192884771;0.19739142942143;0.660495455680886;0.71971539944377;0.842768743396611
"P800058PCAB.49";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2008;7;109;122;29;36.1;1086.8;0.335978639937613;0.932857142857143;0.594845037268452;0.81925943520092;1.09285714285714;1.10119047619048;1.126;0.220626872406497;0.363533954333442;0.704362865663893;0.723587284314271;0.738521346145652
"P800058PCAB.50";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2009;7;110;123;29;36.4;1100.6;0.387433158425864;1.14428571428571;0.59832937528522;0.888507071724765;0.932857142857143;1.01214285714286;1.06585714285714;0.399134641129264;0.519189618587356;0.606894816224326;0.657251045856368;0.694080776043906
"P800058PCAB.51";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2010;7;111;124;29;36.6;1113;0.229642276845675;1.035;0.670754304698247;1.01305125665826;1.14428571428571;1.05666666666667;1.07614285714286;0.261305954622919;0.376009064960791;0.768764680263166;0.693340787383795;0.709284269886061
"P800058PCAB.52";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2011;7;112;125;29;36.8;1129.3;0.233736559851618;1.36285714285714;0.906056672874707;1.0279335420193;1.035;1.03738095238095;1.04314285714286;0.205437107766984;0.231930509176352;0.694945890866133;0.690201795784542;0.687092741739681
"P800058PCAB.53";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2012;7;113;126;29;37.1;1145.3;0.196297677917695;1.32857142857143;0.821171362231016;1.00130256870357;1.36285714285714;1.18071428571429;1.11357142857143;0.275902480131534;0.315104438272209;0.885770089051877;0.783160220060392;0.732147668413879
"P800058PCAB.54";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2013;7;114;127;29;37.4;1161.2;0.255906583684818;1.30857142857143;0.837404240445594;0.903088790655556;1.32857142857143;1.24214285714286;1.16071428571429;0.254552039993997;0.298334566977666;0.875590587185543;0.818768855701184;0.766393212718209
"P800058PCAB.55";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2014;7;115;128;29;37.6;1174.1;0.296479841298353;1.07142857142857;0.686255960593961;0.947205514968097;1.30857142857143;1.33333333333333;1.23585714285714;0.12651086656542;0.186092828403635;0.853243533167424;0.871534736468281;0.815662956106829
"P800058PCAB.56";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2015;7;116;129;29;37.7;1182.2;0.309969535562795;0.672142857142857;0.435670481416842;0.623683002794837;1.07142857142857;1.23619047619048;1.22128571428571;0.126937851370101;0.2941588739596;0.679826663126521;0.802886927826496;0.797875352679499
"P800058PCAB.57";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2016;7;117;130;29;37.9;1194.7;0.365145408124496;1.01071428571429;0.67116213384428;0.946035437164974;0.672142857142857;1.01738095238095;1.14871428571429;0.321669490510932;0.470561816501283;0.431528206718438;0.654866134337461;0.74519181584996
"P800058PCAB.58";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2017;7;118;131;29;38.1;1206.3;0.408746466035786;0.934285714285714;0.463005469789397;0.964358338146085;1.01071428571429;0.918095238095238;1.07828571428571;0.347695127153333;0.554996719609826;0.683586043811642;0.598313637885534;0.704755006801913
"P800058PCAB.59";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2018;7;119;132;29;38.3;1217.1;0.353534825620288;0.874285714285714;0.574536493264656;0.865621215031861;0.934285714285714;0.872380952380952;0.999428571428571;0.23543575760545;0.405447550464646;0.6264814094717;0.58053188666726;0.654933171259145
"P800058PCAB.60";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2019;7;120;133;29;38.5;1227.4;0.383922687861943;0.819285714285714;0.546069744607349;0.817416551206161;0.874285714285714;0.939761904761905;0.912571428571429;0.211863967768866;0.394391921651552;0.580681169082508;0.630249540788617;0.600420698442162
"P800058PCAB.61";"P800058PCAB";"NM_647A_PCAB";"Managed";"Mixed";"moderate";540;16.041;49.438;"PCAB";2020;7;121;134;29;38.6;1238.4;0.364734841707733;0.880714285714286;0.572975121738257;0.958237313477522;0.819285714285714;0.875952380952381;0.862142857142857;0.286587934110811;0.486439073302356;0.537191448753987;0.581451342436065;0.571893655567655
"P800044PCAB.1";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1960;7;44;77;51;26.4;558.3;0.250613802165211;4.41285714285714;1.79639350897052;1.13628057010078;3.95285714285714;3.32833333333333;3.577;0.6784504835517;0.357841642563843;1.67255590426118;1.43540744304832;1.53960677146191
"P800044PCAB.2";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1961;7;45;78;51;27.1;590.4;0.256190479585075;3.80357142857143;1.57939489635045;0.941838833291244;4.41285714285714;3.76857142857143;3.56757142857143;0.409469924000168;0.256785150593741;1.89595173633448;1.61878575167734;1.53688607148251
"P800044PCAB.3";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1962;7;46;79;51;27.7;614.4;0.302854645422758;2.77071428571429;1.2023881013824;0.570269461605103;3.80357142857143;4.05642857142857;3.64028571428571;0.530556496604705;0.437276656421187;1.59460125732889;1.72103629930818;1.55935506456167
"P800044PCAB.4";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1963;7;47;80;51;28.4;647.1;0.282188598012452;3.68357142857143;1.50574483359071;1.35542181117176;2.77071428571429;3.66238095238095;3.576;0.599758827258895;0.381726782300572;1.21331996303427;1.56795765223255;1.53285569507904
"P800044PCAB.5";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1964;7;48;81;51;28.9;667.4;0.399357113793729;2.23785714285714;0.818334691739058;0.767396803098446;3.68357142857143;3.41928571428571;3.72471428571429;0.582153163685626;0.579771715250682;1.57117303544776;1.45969808527031;1.58952037928132
"P800044PCAB.6";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1965;7;49;82;51;29.4;691.2;0.250452381298737;2.61714285714286;1.13946144769161;0.870413148968682;2.23785714285714;2.89738095238095;3.38171428571429;0.439529659261634;0.383739179375653;1.00410756229099;1.262866853591;1.45583071088728
"P800044PCAB.7";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1966;7;50;83;51;30.1;722.5;0.351920354774892;3.36785714285714;1.444311627178;1.37415081722081;2.61714285714286;2.84619047619048;3.02257142857143;0.690200755497473;0.468649906625981;1.14538645748071;1.24022235173982;1.30571765511652
"P800044PCAB.8";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1967;7;51;84;51;30.7;751.8;0.226753227823031;3.09071428571429;1.28554262607118;0.859017600628726;3.36785714285714;2.74095238095238;2.93542857142857;0.315086697691934;0.242088549257445;1.47274275688335;1.20741225888502;1.28134595502742
"P800044PCAB.9";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1968;7;52;85;51;31.4;783.7;0.266446141024827;3.28714285714286;1.33253609767308;0.994899793309146;3.09071428571429;3.0252380952381;2.99942857142857;0.265295559500655;0.195042452468142;1.30153490802599;1.30655470746335;1.29898894402576
"P800044PCAB.10";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1969;7;53;86;51;31.9;811.9;0.196772520032874;2.83;1.18688642403201;1.02346805322796;3.28714285714286;3.24857142857143;2.92014285714286;0.234882757410979;0.197628839962083;1.3601939277501;1.37815719755315;1.25679312248623
"P800044PCAB.11";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1970;7;54;87;51;32.6;847.7;0.224782011426677;3.53857142857143;1.5510093210979;1.26183065508146;2.83;3.06928571428571;3.03857142857143;0.451548632579431;0.29758676032615;1.18850445843857;1.28341109807156;1.29367250171575
"P800044PCAB.12";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1971;7;55;88;51;33.1;870.7;0.124700910160537;2.22714285714286;0.972229553741943;0.816215087098188;3.53857142857143;3.21857142857143;3.22285714285714;0.26262535643653;0.272517519544332;1.51736801759776;1.35535546792881;1.36806881373916
"P800044PCAB.13";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1972;7;56;89;51;33.7;901.4;0.155736687073104;2.94285714285714;1.2466413537118;1.12532811174967;2.22714285714286;2.8652380952381;2.99471428571429;0.298562202550049;0.238031155251935;0.963700817751673;1.22319109792934;1.26626042591282
"P800044PCAB.14";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1973;7;57;90;51;34;918.1;0.108566618571727;1.56785714285714;0.667630736040022;0.559570100255811;2.94285714285714;2.90285714285714;2.96514285714286;0.18174407249478;0.268801496252174;1.2542988426622;1.24512255933721;1.25681321284006
"P800044PCAB.15";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1974;7;58;91;51;34.2;927.5;0.316890903455016;0.883571428571429;0.350399274839452;0.507478129042951;1.56785714285714;2.24595238095238;2.62128571428571;0.106996634489947;0.289890698150638;0.676127458473216;0.96470903962903;1.11999991898469
"P800044PCAB.16";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1975;7;59;92;51;34.5;947.3;0.181699115582043;1.82571428571429;0.768435107517161;1.1427510068886;0.883571428571429;1.79809523809524;2.232;0.137439486764218;0.178844658991334;0.369093024276162;0.766506441803859;0.956117632152203
"P800044PCAB.17";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1976;7;60;93;51;34.7;958.2;0.210527229116537;1.00714285714286;0.420961992066835;0.688173221542708;1.82571428571429;1.42571428571429;1.88942857142857;0.122588074320875;0.285900967407997;0.768485273976663;0.604568585575347;0.806341083427983
"P800044PCAB.18";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1977;7;61;94;51;35.2;983.5;0.284804464723573;2.32357142857143;0.973373902040116;1.0725937065107;1.00714285714286;1.23880952380952;1.64542857142857;0.29563839728642;0.301193374425429;0.428778102544631;0.522118800265819;0.699356540386574
"P800044PCAB.19";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1978;7;62;95;51;35.7;1011.4;0.192567490169489;2.50857142857143;1.11048125308079;1.31808320637311;2.32357142857143;1.71880952380952;1.52157142857143;0.31152293453637;0.287381656551901;0.981556775112981;0.726273383878092;0.644808126876731
"P800044PCAB.20";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1979;7;63;96;51;36.1;1036.3;0.268187300737214;2.19214285714286;0.961754756690643;0.914325822164877;2.50857142857143;1.94642857142857;1.70971428571429;0.405931509086524;0.419527205335206;1.08400424116878;0.83144637294213;0.726383483415843
"P800044PCAB.21";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1980;7;64;97;51;36.5;1055.5;0.243410579445761;1.66714285714286;0.675707074218613;0.811764995164691;2.19214285714286;2.34142857142857;1.97142857142857;0.201009056626396;0.285274390069265;0.967592813825223;1.01105127670233;0.846083441325655
"P800044PCAB.22";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1981;7;65;98;51;37.1;1090.5;0.33843241303003;2.98928571428571;1.29485007515899;1.63245175922239;1.66714285714286;2.12261904761905;1.93971428571429;0.347117370623286;0.279123952655183;0.704616550324025;0.918737868439342;0.833309696595128
"P800044PCAB.23";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1982;7;66;99;51;37.6;1120.1;0.440719870724154;2.48214285714286;0.973356621967606;0.894036273560281;2.98928571428571;2.28285714285714;2.33614285714286;0.312398752145613;0.314237832112835;1.24359578359833;0.971935049249193;0.996273232805868
"P800044PCAB.24";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1983;7;67;100;51;37.9;1139.7;0.358146166620276;1.63785714285714;0.696440991442992;0.73449397337833;2.48214285714286;2.37952380952381;2.36785714285714;0.226876629494842;0.330180638295188;0.994147490278761;0.980786608067039;0.998791375839023
"P800044PCAB.25";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1984;7;68;101;51;38.1;1155;0.407468790379279;1.28071428571429;0.551580711924754;0.653585894838628;1.63785714285714;2.3697619047619;2.19371428571429;0.234528805785929;0.425527965222024;0.687128811266061;0.974957361714384;0.91941628985848
"P800044PCAB.26";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1985;7;69;102;51;38.5;1175.2;0.36102349329717;1.67357142857143;0.684445202174471;1.1982248480889;1.28071428571429;1.8002380952381;2.01142857142857;0.404703402793768;0.542488169858696;0.55114780920112;0.744141370248647;0.836127288933659
"P800044PCAB.27";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1986;7;70;103;51;38.8;1196.7;0.230691389417161;1.75357142857143;0.739527019243974;0.943006488461738;1.67357142857143;1.53071428571429;2.01271428571429;0.29952545252701;0.389868405438211;0.74601332393881;0.661429981468664;0.844406643656616
"P800044PCAB.28";"P800044PCAB";"BU_052C_PCAB";"Managed";"Monoculture";"moderate";455;17.176;49.103;"PCAB";1987;7;71;104;51;39.4;1229.3;0.270811518047203;2.635;1.08106774813191;1.3124458838135;1.75357142857143;1.56928571428571;1.76557142857143;0.375854603290201;0.335453278926262;0.768273213086719;0.688478115408883;0.749342129554294
